train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.5901177897354953,0.46503873114080835,0.7588999236058059,0.7902338376891335,0.7892148506314266,0.8626912618783692
0.39524313226922764,0.3850045753886316,0.8234530175706646,0.8253094910591472,0.824578996748058,0.9144814256885427
0.30054190099421485,0.32899487617091266,0.8749427043544691,0.8603851444291609,0.8598369914273751,0.9411173957119443
0.20204095777958017,0.3325809268473021,0.9201680672268907,0.8851444291609354,0.8848801011513628,0.9526419009180572
0.1267994247428145,0.29809081117831365,0.9524064171122995,0.9119669876203577,0.9118867949455529,0.9606239755942738
0.07135567945820216,0.3040171765364922,0.9748663101604278,0.9140302613480055,0.9137082036933547,0.9579114913452521
0.04210948194067632,0.33142238351653497,0.9861726508785332,0.9353507565337001,0.935241067039827,0.9695496878227174
0.021891319105718954,0.321236451408804,0.9938120702826585,0.9298486932599724,0.9298586597463138,0.9704175311940426
0.027277403808361796,0.3356363336687608,0.9921313980137509,0.9339752407152683,0.9338088350125133,0.9742612435930231
0.014915383502188573,0.31414416178220567,0.9961038961038962,0.9429160935350757,0.9428430093381716,0.9733469762858956
0.004486041153212646,0.45099108891902384,0.9990068754774637,0.9298486932599724,0.929566849954736,0.9738974315246948
0.004920627736622387,0.3974219710922235,0.9988540870893812,0.9484181568088033,0.9483462281063552,0.974748221205317
0.001467708779714023,0.4469092676545025,0.9997708174178762,0.9429160935350757,0.942822800350169,0.9761921003514955
0.0002527933301225538,0.44678651123211005,1.0,0.9442916093535075,0.9442005641971529,0.9765758083923107
0.00013315582221611904,0.46029544396579675,1.0,0.9449793672627235,0.9448928247876965,0.9766108632009777
9.691223004770431e-05,0.47742727323859957,1.0,0.9449793672627235,0.9448928247876965,0.9764327468758586
7.651479871273204e-05,0.4854578888954507,1.0,0.9449793672627235,0.9448928247876965,0.9764024292034978
6.23953656584579e-05,0.49716597346679964,1.0,0.9436038514442916,0.9435081648645298,0.9764895925115349
5.176536828561629e-05,0.504341214800726,1.0,0.9449793672627235,0.9448928247876965,0.9764943296478412
4.385076331377038e-05,0.5056010739470146,1.0,0.9449793672627235,0.9448928247876965,0.9766487602914287
