train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.6160511817159864,0.44833087359530727,0.7551566080977846,0.796423658872077,0.7963425841378879,0.8788223344097269
0.3600300518768812,0.3418602338560346,0.8423223834988541,0.8555708390646493,0.8555347668218785,0.9326609663285881
0.15234205852582128,0.30155018109320936,0.946524064171123,0.8940852819807428,0.8937099905117711,0.9592732826973515
0.034476953699353816,0.263851475360018,0.990909090909091,0.9195323246217332,0.9194269163777821,0.9699888949530784
0.006499922288492083,0.3869306953006425,0.99938884644767,0.9037138927097662,0.9031227784578238,0.9733109337335698
0.001310509890668319,0.3832951747009113,0.9999236058059587,0.9160935350756534,0.915902688059917,0.9730086717909068
0.0004305425588835018,0.409645831071486,1.0,0.9167812929848693,0.9165860164518427,0.9736994208699079
0.0002130064051071818,0.420118100228918,1.0,0.9167812929848693,0.9166526389184156,0.9733526250360062
0.00014799503702519147,0.4280673621281305,1.0,0.9181568088033012,0.9180400973310522,0.9732370264247056
0.00011174907426974495,0.4484263157479701,1.0,0.9167812929848693,0.9166317156951856,0.9731697518230469
8.649840273106765e-05,0.454989849875439,1.0,0.9160935350756534,0.9159372454738341,0.973126165461409
6.929656379715475e-05,0.4679327492014168,1.0,0.9154057771664375,0.9152311538048634,0.9730759463925651
5.573738502702093e-05,0.4821116377124268,1.0,0.9147180192572214,0.9145360810786239,0.9730731038037629
4.575900472492489e-05,0.47861285244807744,1.0,0.9167812929848693,0.9166207729430627,0.9730636285077545
3.808180815683216e-05,0.493287703890912,1.0,0.9154057771664375,0.9152311538048634,0.9730361501493305
3.181448753931093e-05,0.4994702233639552,1.0,0.9160935350756534,0.9159260504157382,0.9729233941268326
2.6902457098104397e-05,0.502600589913138,1.0,0.9154057771664375,0.9152426039007993,0.9729082336532192
2.2550992408928292e-05,0.515360376888571,1.0,0.9154057771664375,0.9152426039007993,0.9728201134003426
1.928246063059984e-05,0.514898146801158,1.0,0.9167812929848693,0.9166317156951856,0.9728760176467912
1.6415239667448425e-05,0.5214379820895818,1.0,0.9160935350756534,0.9159372454738341,0.9728826503539969
