train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.8227004128459103,0.4240632093239486,0.768737107494843,0.806872852233677,0.8068392771055559,0.8898334227690818
0.3342629187665746,0.3275914874478304,0.855985942394377,0.8639175257731959,0.8637669664400089,0.9367550694953556
0.17333251311413078,0.28641510048682745,0.9341431736572695,0.8907216494845361,0.8906710442918832,0.9534316874636274
0.057766491473654626,0.2903987058249536,0.9822751929100771,0.9168384879725086,0.9168373094492447,0.9621119937117852
0.016070486328495778,0.5382818413354277,0.9959507983803193,0.8982817869415808,0.8977648809359438,0.9627090718080885
0.00798833172026308,0.41592794877966655,0.9980135992054396,0.9209621993127147,0.9208886452165702,0.9694583216814928
0.0013378719462381913,0.43549802073908017,0.99992359996944,0.9264604810996564,0.9264038771757696,0.970343546643892
0.0002503914487371997,0.48510522465525624,1.0,0.9278350515463918,0.9277948685851729,0.970300088428022
0.00011824020654525883,0.49564020945034487,1.0,0.9285223367697595,0.9284848353015692,0.9705277716894286
7.888963326717388e-05,0.5209415325184459,1.0,0.9271477663230241,0.9270944491249602,0.9701517636477692
5.708276466576262e-05,0.5334683505939863,1.0,0.9278350515463918,0.9277948685851729,0.970254740724505
4.2651614682755564e-05,0.5444946609821516,1.0,0.9271477663230241,0.9271047885798344,0.9702245089221606
3.254708657185989e-05,0.5486753434659689,1.0,0.9278350515463918,0.9277948685851729,0.9701942771198161
2.5213035528296946e-05,0.5627916281575599,1.0,0.9264604810996564,0.9264145933159021,0.9701952218636395
1.9728709784013995e-05,0.5751927078384714,1.0,0.931958762886598,0.9319114776491937,0.9701527083915924
1.576163940847393e-05,0.5819535004723932,1.0,0.9305841924398626,0.9305408778028609,0.9697559159858212
1.2730840904246036e-05,0.5910432792611139,1.0,0.9326460481099657,0.9326016622280785,0.9695310669558842
1.0321379261096995e-05,0.5943971303730077,1.0,0.9312714776632303,0.9312309326224852,0.9694847745085443
8.482827118542283e-06,0.6069710640563178,1.0,0.9305841924398626,0.9305307625677824,0.969194738154802
7.041513175749283e-06,0.6166574829632474,1.0,0.931958762886598,0.9319114776491937,0.9692637044539002
