train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.9893019815454491,1.9348104823495924,0.768889907555963,0.4962199312714777,0.3402307538087126,0.8858625358334153
0.3289617945853015,0.3229313033655337,0.8646955458782184,0.8666666666666667,0.8665447122140035,0.9375156002995257
0.12848542949694375,0.279012049898454,0.9536251814500726,0.9017182130584193,0.9016855781212268,0.958393528428473
0.030797029893622752,0.39551598948404143,0.9918251967300787,0.9079037800687285,0.9076528259723223,0.9639094161516991
0.007480052691922121,0.41324983599157267,0.9983955993582397,0.9154639175257732,0.9153826684295203,0.9638857793342359
0.001796040551279828,0.45630426812545744,1.0,0.9230240549828179,0.9229796171485447,0.9680600412982474
0.0003116708135353414,0.46914047172286666,1.0,0.9271477663230241,0.9271342612859104,0.9684268847052773
0.00014564203967680083,0.5242311372872941,1.0,0.9216494845360824,0.9215980927062243,0.9673632279194305
8.221259674746473e-05,0.5486614663960393,1.0,0.9237113402061856,0.9236701894333099,0.9670975500911436
5.483027524388642e-05,0.5634034414666855,1.0,0.9243986254295533,0.9243606377369413,0.9668460543533344
3.849908470184356e-05,0.5852244993911806,1.0,0.9237113402061856,0.9236701894333099,0.9662485156078632
2.773646804052737e-05,0.6018961611843934,1.0,0.9216494845360824,0.9216042531690544,0.9660528027592676
2.071228084349191e-05,0.6117205233100316,1.0,0.9230240549828179,0.9229853766048858,0.9659374550900467
1.595596821703824e-05,0.6282914947411141,1.0,0.9223367697594502,0.9222948775312073,0.965713378060495
1.2610376444883889e-05,0.6349905408437194,1.0,0.9237113402061856,0.9236757523713545,0.9657946887125688
1.0291481140685275e-05,0.6467281783344481,1.0,0.9223367697594502,0.9222948775312073,0.9658618172741644
8.415905499741332e-06,0.6549017240819793,1.0,0.9223367697594502,0.9222889189005917,0.965945018871635
6.925610096778048e-06,0.6534644472058718,1.0,0.9230240549828179,0.9229853766048858,0.9660594210681572
5.781291547191824e-06,0.6643609882125158,1.0,0.9230240549828179,0.9229853766048858,0.9657143235331936
4.886371244601469e-06,0.6743946804955268,1.0,0.9209621993127147,0.9209135015360004,0.9657048688062084
