train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.7174936005007055,0.4322650866614994,0.7899763159905264,0.813745704467354,0.8136588188525864,0.8890998343531832
0.3392524221394459,0.34854908603982826,0.8613339445335778,0.8639175257731959,0.8638765893439908,0.9304793924770628
0.2045282583550815,0.33880205563048726,0.9216899686759875,0.8859106529209622,0.885546607141109,0.946930617431491
0.11286929362754569,0.33037223103120156,0.9588967835587134,0.9168384879725086,0.9167060002357181,0.953129136443056
0.06309444580501218,0.411384766290278,0.9791427916571167,0.90446735395189,0.9039995203635377,0.9558653344326029
0.037679694527883244,0.48717381172266205,0.987241194896478,0.9017182130584193,0.9011767594426039,0.9622274202210137
0.01788592992316448,0.4825925428945174,0.9948047979219191,0.9223367697594502,0.9223157590578125,0.9593456194358932
0.03595767950540795,0.610948824113126,0.9897623959049584,0.8865979381443299,0.8855655438400962,0.9560638836992943
0.014494165640763512,0.6369309451418235,0.9960271984108794,0.9175257731958762,0.9173587212643891,0.9545634185267267
0.010930089791066218,0.5240571944983964,0.9973259989303995,0.9305841924398626,0.9305414230881395,0.9560468651907209
0.004880832209594708,0.5920863198199633,0.9990067996027199,0.9292096219931272,0.9290968431758594,0.9612129280154906
0.0011866651979460117,0.6476211868981827,1.0,0.9347079037800687,0.9346323936692594,0.962842922947757
0.000358841493970899,0.6998596993841462,1.0,0.934020618556701,0.933940933313412,0.9621754192225945
0.0002078676679319549,0.7472375138813175,1.0,0.934020618556701,0.933940933313412,0.9623191310727711
0.0001613830141418732,0.7502228093522367,1.0,0.9353951890034364,0.9353237218800966,0.9623994962521463
0.0001229586143517642,0.7766362152302388,1.0,0.934020618556701,0.933940933313412,0.9615996263491896
9.798867653844691e-05,0.7963555832668704,1.0,0.9312714776632303,0.9311737305588107,0.9614946788796526
8.062284412158645e-05,0.8051073476294522,1.0,0.934020618556701,0.933940933313412,0.9615012971885424
6.849990194576591e-05,0.8192498329268365,1.0,0.9333333333333333,0.9332493388195012,0.9614965698250497
5.7767784524298184e-05,0.8370777143597526,1.0,0.9326460481099657,0.9325576081931455,0.961538170623785
