train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.7859114061174969,0.5391832963912347,0.6147910459164184,0.7525773195876289,0.7513283633240659,0.830658054372352
0.5335454280950759,0.5180746519893306,0.7484910993964398,0.756701030927835,0.7557865919146824,0.8329503407248385
0.5272624051450672,0.5017346599257688,0.7531515012606005,0.7573883161512027,0.7573986306647289,0.8345679805580859
0.5153965832478715,0.5069785089017599,0.7601039040415616,0.7512027491408935,0.7493803488957472,0.8340407357993522
0.5083253268744184,0.5041575762414441,0.7600275040110016,0.7505154639175258,0.7481470492648391,0.8367336525778302
0.5070077031019747,0.49831768704443863,0.7612499044999618,0.7731958762886598,0.7731958762886598,0.8377125514488836
0.5029414353732966,0.5819815584781654,0.7639239055695622,0.7189003436426117,0.7103058820412581,0.836986881243315
0.4989111708059186,0.4960758749152377,0.7650699060279624,0.7649484536082474,0.7647762802255391,0.8409818469062638
0.5011222505143222,0.5119381769006605,0.7646115058446024,0.7512027491408935,0.7486685994254341,0.840498066769218
0.5083011779039062,0.49412324098786947,0.7599511039804416,0.7532646048109966,0.7516571737431597,0.8413843670984152
0.5258154657282507,0.537172965905101,0.7583467033386814,0.7443298969072165,0.7383430953844726,0.837944992686605
0.49924183884118,0.4953106521331158,0.7659103063641225,0.7553264604810996,0.754344814660372,0.8392205848448313
0.4928352788189751,0.48978644066659854,0.768889907555963,0.7663230240549829,0.7663157389516049,0.8412123983778246
0.49554271602687083,0.49440241425307757,0.768278707311483,0.7656357388316152,0.7654981062373186,0.8433024797511557
0.4892806307418305,0.512019371126116,0.7706471082588433,0.7656357388316152,0.7647747584627351,0.8409270436876141
0.4955733929992642,0.4898237120654575,0.7670563068225227,0.7642611683848797,0.7641308427944457,0.8440924020061759
0.48422067008860764,0.47628795250584577,0.7738559095423638,0.770446735395189,0.7703419638985228,0.8527928854083596
0.4876386365321096,0.4820861579011806,0.7737795095118039,0.7628865979381443,0.7620757230660252,0.8524716251611026
0.4775015581295319,0.4795152343835208,0.7772939109175644,0.7725085910652921,0.7723505605278077,0.8502152443656622
0.4647418876566418,0.47675292498057653,0.7814195125678051,0.7718213058419244,0.7717764646544417,0.8511431195503869
