train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.8766108614318793,0.44181576854584553,0.7724043089617236,0.8020618556701031,0.8018928502120892,0.8808553894523634
0.33869603174020013,0.32358758248824027,0.8574375429750172,0.8570446735395189,0.8568363942559342,0.9387630938525025
0.1690126237466525,0.24146352952083772,0.9390327756131103,0.9175257731958762,0.9174793868030712,0.9669007058965793
0.05169963067206358,0.29312487337290216,0.9843379937351975,0.9154639175257732,0.9152592863752234,0.971641322913675
0.012665465922677697,0.35903786948507593,0.9980899992359997,0.9127147766323024,0.9123979598259581,0.9742317517420681
0.0035509141893669324,0.3130889193772553,0.99977079990832,0.9278350515463918,0.9277445348068339,0.9786917862055414
0.0008098569615062479,0.3487113833107387,1.0,0.9326460481099657,0.932582993346494,0.9779775760690478
0.00034555880043756886,0.36921588764926,1.0,0.9326460481099657,0.932582993346494,0.9778736566047432
0.00022875017591965962,0.3880765793902665,1.0,0.9326460481099657,0.9325771914132195,0.9777347824115362
0.0001667775234483438,0.39227954448613617,1.0,0.934020618556701,0.9339588506251372,0.9775004912556495
0.00012562981371656677,0.4097354274713578,1.0,0.9326460481099657,0.9325771914132195,0.9775458379309822
9.705324333489318e-05,0.4176504221885654,1.0,0.9326460481099657,0.9325771914132195,0.9775165515364965
7.576547883513885e-05,0.41686640566317334,1.0,0.934020618556701,0.9339588506251372,0.977669596565745
6.21719368032003e-05,0.4290974355534782,1.0,0.931958762886598,0.9318861759917179,0.9774815968075938
5.109216783495235e-05,0.43906279453172437,1.0,0.931958762886598,0.9318861759917179,0.9773020995510678
4.047922372744403e-05,0.4492832438167364,1.0,0.931958762886598,0.9318861759917179,0.9772132956452078
3.340386780399315e-05,0.4553539225300358,1.0,0.9326460481099657,0.9325771914132195,0.9772170745348187
2.7590234514516e-05,0.4634050231342943,1.0,0.9312714776632303,0.9311950340569266,0.9773172151095122
2.303402855470494e-05,0.4595938687849649,1.0,0.9312714776632303,0.9311950340569266,0.9774192451290112
1.9335928095436167e-05,0.48136605365778706,1.0,0.9326460481099657,0.9325648190956717,0.9772756473237906
