train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.8871321040789468,0.4297732226012908,0.7630835052334021,0.8082474226804124,0.8082026636292371,0.8840175797930633
0.35923772809640075,0.3378405550706018,0.8433799373519749,0.8536082474226804,0.8526153075544026,0.9446247855431522
0.16865486220812922,0.20819168618249728,0.9366643746657499,0.9271477663230241,0.9271471468733805,0.9729349789511076
0.047639672149566735,0.20179077945521606,0.9851783940713577,0.9415807560137457,0.9415735799653496,0.9774168436486762
0.014559446277681888,0.2708396660144796,0.9971731988692796,0.9154639175257732,0.9152765791485094,0.9775925659998035
0.004352676651925256,0.28481708108559506,0.99969439987776,0.9374570446735395,0.9374424458432278,0.979010626478524
0.010023719058740119,0.3095505420182579,0.9979371991748797,0.9243986254295533,0.9242807858154537,0.9789813394200029
0.0024909878339820805,0.2769393265349758,0.9996179998471999,0.940893470790378,0.9408660937232519,0.9818013997324486
0.0003372318656866226,0.29658666276645007,1.0,0.9402061855670103,0.9401601618158126,0.9833073213867328
0.00012877924165848585,0.3121617715997794,1.0,0.9402061855670103,0.940168874939098,0.9832109575167598
8.884112510428025e-05,0.3195995732066558,1.0,0.9395189003436426,0.9394790436333765,0.9833488901149565
6.650355053936914e-05,0.3352699528240256,1.0,0.9381443298969072,0.9380990605777962,0.9834027405128827
5.201458458769651e-05,0.3348436358765638,1.0,0.9395189003436426,0.9394790436333765,0.9834584803984551
4.120500855837819e-05,0.34644718263362284,1.0,0.9395189003436426,0.9394790436333765,0.983525557209907
3.281697945244323e-05,0.3580808509563662,1.0,0.9381443298969072,0.9380990605777962,0.9835633469628376
2.5965247985928392e-05,0.3631645759151564,1.0,0.9388316151202749,0.9387891061694772,0.9834679278366878
2.058097027875306e-05,0.36828013762985307,1.0,0.9402061855670103,0.940168874939098,0.9834991043828556
1.6313158059728803e-05,0.37121574414759567,1.0,0.9402061855670103,0.940168874939098,0.9835907445337122
1.3266321656180269e-05,0.37631732816343866,1.0,0.9388316151202749,0.9387891061694772,0.9837806380421883
1.0827536254783268e-05,0.3881518552495852,1.0,0.9381443298969072,0.9380943189295898,0.9835350046481397
