train_loss,val_loss,train_acc,val_acc,val_f1,val_auc
0.6681498884517242,0.4544597826846856,0.7572192513368984,0.8074277854195323,0.8074970601971984,0.8807173936113764
0.3527592861670588,0.36358636267165534,0.8429335370511841,0.8624484181568088,0.8624322823106818,0.930072315459135
0.17418063519745952,0.2877138402963767,0.9310160427807487,0.8954607977991746,0.8954270993269848,0.9540542896560089
0.05727955709895257,0.29281763080379414,0.9830404889228419,0.9133425034387895,0.9133267630322394,0.9678105244007824
0.021588339696434092,0.29586486423072983,0.9944232238349885,0.9188445667125172,0.9188565589220838,0.96568237291733
0.013907248719763992,0.34714567752752296,0.9966386554621849,0.9305364511691885,0.9305639619802096,0.9678133669895848
0.008076705340097884,0.34978470367160425,0.9980901451489687,0.9325997248968363,0.9325828569378009,0.9685192765421993
0.0028439180182707135,0.45305853456187034,0.9997708174178762,0.9202200825309491,0.9201820403359707,0.9712102606085414
0.00028511925649138544,0.46983902531604255,1.0,0.9284731774415406,0.9284804854183026,0.9728011628083262
0.0001158228356692146,0.48537785007312195,1.0,0.9305364511691885,0.9305509416695986,0.9729290793044375
7.931482573735299e-05,0.5073064836529961,1.0,0.9298486932599724,0.9298590463249952,0.9727462060914784
5.971108749406583e-05,0.5179366277001716,1.0,0.9319119669876204,0.9319286186415114,0.9727964251603218
4.702515989869998e-05,0.528985919942631,1.0,0.9312242090784044,0.9312421678009366,0.9725860735889389
3.823133902896389e-05,0.5389499856713785,1.0,0.9312242090784044,0.9312421678009366,0.9723624566031442
3.156595428884369e-05,0.5469356354614566,1.0,0.9319119669876204,0.9319308092288459,0.9723482436591319
2.63360745751587e-05,0.5605443249611272,1.0,0.9325997248968363,0.9326173244449179,0.9721312593805431
2.2379310012308915e-05,0.5665092583200632,1.0,0.9319119669876204,0.9319308092288459,0.972045034186868
1.907914001232734e-05,0.5730177651150178,1.0,0.9325997248968363,0.9326173244449179,0.9720687224268887
1.6388903544984095e-05,0.5803171874396599,1.0,0.9325997248968363,0.9326173244449179,0.9720317687724565
1.4149393126259756e-05,0.5869815202998035,1.0,0.9325997248968363,0.9326173244449179,0.9720061854732341
